SubjectName,4,7,10,13,16,19,22,28
E002473,1,0,0,0,0,0,1,1
E002681,0,0,0,1,0,1,0,1
E004781,0,0,0,0,0,0,1,1
E007303,1,0,1,0,0,0,1,1
E007743,0,0,0,1,1,0,1,0
E007980,0,0,1,0,1,0,0,0
E008437,1,1,0,0,0,0,0,0
E008643,1,0,0,0,1,0,0,0
E012115,0,0,1,0,0,0,0,0
E012124,1,0,0,0,0,0,0,0
E012393,0,1,1,0,0,0,0,1
E012678,1,1,0,1,0,0,1,0
E013394,0,1,0,0,1,1,0,1
E015378,0,1,0,0,0,1,0,0
E015991,0,0,0,1,0,0,0,1
E016148,1,0,0,0,0,0,0,0
E016444,0,0,0,1,0,0,0,0
E016870,0,1,0,1,0,0,0,0
E017049,0,0,1,0,0,0,0,1
E017715,0,0,0,0,1,0,0,0
E018574,0,0,0,1,1,0,0,1
E019187,0,0,1,0,1,0,0,0
E019349,0,1,0,1,0,1,0,0
E019793,1,1,0,0,1,0,0,0
E020781,0,0,0,0,1,0,0,0
E020808,0,1,0,1,1,0,0,0
E022083,1,0,0,1,0,0,0,0
E022960,0,0,1,0,1,0,1,0
E023535,0,0,1,1,0,0,1,0
E023705,0,0,0,1,0,1,0,0
E024240,1,0,0,0,0,0,0,1
E024646,0,0,0,0,1,0,1,0
E029796,1,0,0,0,0,1,1,0
E031941,1,0,0,0,1,0,0,1
E033036,0,0,0,1,0,1,0,0
E034885,0,1,0,0,1,0,0,1
P000648,0,0,1,0,0,1,1,0
P001363,0,0,0,1,0,0,0,0
P003173,1,0,0,0,1,0,0,0
P004113,0,0,0,0,1,0,0,1
P004230,0,0,1,0,1,1,1,0
P005135,0,0,0,0,1,0,1,0
P005558,0,1,0,0,0,0,0,0
P006035,0,1,0,0,0,1,0,1
P007649,0,0,0,0,0,0,0,1
P008579,0,0,0,0,0,0,0,1
P009291,0,0,0,0,1,1,1,0
P009746,0,1,0,1,0,0,0,0
P010096,0,0,0,1,1,0,0,1
P010322,1,1,1,0,1,1,0,1
P013701,1,0,0,1,0,0,0,1
P013823,1,0,0,0,0,0,1,0
P013960,0,0,0,0,0,0,1,1
P014713,0,0,0,1,0,0,0,1
P014839,0,1,0,1,0,0,1,0
P015163,1,0,0,0,1,0,0,0
P016803,0,1,0,0,0,0,0,0
P017671,0,0,0,1,1,0,0,0
P019475,1,0,0,0,1,1,0,0
P021772,1,0,0,1,0,0,1,0
P022130,1,0,0,0,1,0,1,0
P022384,0,1,0,0,1,1,0,0
T000094,1,0,1,1,0,0,0,0
T000272,1,1,0,1,1,0,0,1
T000461,1,1,0,0,1,0,0,0
T002534,1,0,1,1,1,0,0,0
T003353,0,0,0,0,1,0,0,0
T003950,0,0,0,0,0,1,0,0
T004341,1,0,0,0,0,0,1,0
T005643,0,0,1,0,0,0,0,0
T005999,1,0,0,1,0,0,0,0
T006266,0,0,0,1,0,0,0,0
T007748,0,0,0,0,0,1,0,0
T008025,0,1,0,0,0,0,1,1
T008246,1,1,0,0,0,1,0,1
T008631,0,1,0,0,0,0,0,1
T011676,0,0,0,0,0,0,0,1
T012121,0,1,1,0,0,0,0,0
T012138,1,0,0,0,0,1,1,1
T012312,1,1,0,1,1,0,0,1
T012374,1,0,0,0,0,0,0,1
T012983,0,0,0,1,0,0,0,1
T013832,0,0,0,1,0,0,1,0
T014575,1,1,1,1,1,1,0,0
T014827,1,1,1,1,0,0,1,0
T016811,0,0,1,1,0,0,0,1
T016812,0,1,0,0,0,0,0,0
T016834,0,0,1,0,0,0,0,0
T017394,1,0,1,1,1,0,1,1
T017419,0,0,0,0,0,1,0,1
T019021,0,0,0,0,0,1,0,1
T019031,0,1,0,0,0,1,1,1
T019853,0,0,0,0,1,0,0,0
E002338,0,0,0,0,0,0,1,1
E004934,1,0,0,1,0,0,0,0
E009667,0,1,0,0,0,0,0,0
E009676,0,1,0,0,0,1,0,0
E011183,1,0,0,0,0,0,0,1
E015208,1,1,1,0,1,0,0,1
E018421,0,0,1,1,0,0,0,0
E023681,0,1,0,0,0,0,0,0
E025912,0,0,0,0,0,1,0,1
E030828,0,0,0,0,0,1,0,0
E032745,0,0,1,1,0,0,0,0
P005279,0,1,1,1,0,0,0,0
P010936,0,0,1,0,1,0,1,0
P015091,0,1,0,0,0,0,0,0
P018832,0,0,1,0,0,0,0,0
P022222,0,0,0,1,0,0,0,0
T005507,0,1,0,0,1,1,0,0
T006288,0,0,1,1,0,1,0,0
T010520,1,0,0,1,0,1,0,0
T010532,0,1,0,0,0,1,0,0
T012389,0,0,1,1,0,0,1,1
T014197,0,1,0,0,0,0,0,0
T018343,1,0,0,0,1,0,0,0
T019852,0,1,0,0,0,0,1,1
